STU_ID,X4INCOMECAT,X4RFDGMJSTEM,X4OCCFBSTEM1,S4JOBSAT2,X5STEM3ERN,X1TXMQUINT,X1MTHINT,X1SCIINT,X1MTHUTI,X1SCIUTI,X1MTHEFF,X1SCIEFF,X1MTHID,X1SCIID,S1FAVSUBJ,X2TXMQUINT,S2MUSELIFE,S2MUSECLG,X1DADEDU,X1MOMEDU,S2EDUASP,X3TAGPA12,S4BIRTHSEX,X1RACE,X1SES_U
11469,2,1,-7,-7,67,4,0.12,-0.29,-0.3,1.69,-0.17,0.25,0.6,0.91,3,5,2,2,4,5,7,4.0,-5,8,1.1896
11470,-8,-8,-8,-8,-6,4,-0.18,-0.21,0.9,-1.45,0.94,-0.05,1.16,-0.36,10,4,1,1,1,2,8,-1.0,-5,8,-0.5943
11471,-8,-8,-8,-8,26,5,-0.66,0.5,0.9,0.71,-0.3,0.25,0.03,0.91,3,5,2,2,-8,-8,7,3.5,-5,8,-0.1222
11472,5,0,-7,-7,4,5,-0.54,-0.23,0.9,0.1,0.51,1.83,0.03,-0.33,1,5,2,2,5,4,6,3.5,-5,8,1.2389
11473,3,1,1,-7,-8,4,0.49,0.54,-0.3,0.52,-0.17,0.25,0.6,1.52,1,4,2,2,3,4,7,3.5,-5,8,0.6034
11474,-8,-8,-8,-8,-6,4,-7.0,-0.72,-7.0,-0.33,-7.0,1.1,0.6,1.52,3,5,2,1,5,2,6,3.0,-5,8,0.6625
11475,-8,-8,-8,-8,-8,5,0.87,0.16,-0.3,0.1,0.1,-0.05,0.03,-0.33,6,2,2,2,2,2,5,2.5,-5,8,-0.2368
11477,5,-7,0,1,0,1,0.17,-7.0,-0.3,-7.0,0.1,-7.0,0.6,0.91,1,1,4,4,2,3,3,2.0,-5,8,0.3099
11478,-8,-8,-8,-8,16,5,0.19,-1.06,-0.7,0.1,-0.29,1.4,0.03,0.31,1,4,2,2,4,4,3,-8.0,-5,8,0.4006
11479,4,1,-7,-7,33,4,1.22,2.03,0.9,1.69,0.1,1.83,0.6,2.15,3,5,1,1,4,5,6,2.5,-5,8,1.4564
11480,4,1,0,-7,66,5,2.08,-7.0,0.9,-7.0,0.1,-7.0,1.76,0.91,6,5,1,1,5,4,7,4.0,-5,8,1.2788
11481,5,1,0,1,115,5,0.57,0.16,-0.3,0.1,0.1,0.25,1.76,1.55,6,5,2,2,5,2,7,4.0,-5,2,0.3635
11482,8,-7,4,3,3,3,0.2,-0.56,-0.3,0.1,-0.3,-0.59,1.16,-0.33,6,3,2,2,2,0,4,3.0,-5,8,-0.1162
11483,1,0,-7,-7,6,1,-0.66,0.11,0.27,-1.5,-0.29,-9.0,0.03,-0.33,3,2,3,2,2,2,5,-1.0,-5,3,-0.1638
11484,5,0,-7,-7,13,5,-0.66,0.86,-0.7,-0.33,-0.3,0.25,0.03,0.91,5,5,2,2,4,5,7,4.0,-5,8,0.5949
11485,4,0,0,-7,15,4,0.19,0.16,-0.3,0.1,-0.17,-0.05,0.03,0.91,2,4,2,2,0,2,7,4.0,-5,8,-1.4074
11486,8,-7,0,2,-6,1,-1.43,-0.28,0.67,0.1,-9.0,0.25,-1.73,-1.57,4,1,2,2,-8,-8,8,-1.0,-5,8,-0.3123
11487,7,0,0,2,2,4,-1.01,0.56,-1.33,-0.89,-0.56,-0.17,-0.57,-1.57,7,3,3,2,4,4,6,2.5,-5,8,0.736
11488,3,0,0,-7,12,4,0.19,-0.28,0.67,-0.33,0.1,-0.46,0.6,-0.33,4,4,1,1,5,4,7,-8.0,-5,8,1.3377
11489,-8,-8,-8,-8,-6,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.76,-0.33,6,-8,-8,-8,0,1,-8,-1.0,-5,5,-1.6867
11490,6,-7,0,2,-6,1,-0.96,-0.66,-1.84,-1.5,0.02,-0.78,-1.73,-0.33,13,1,3,2,2,2,2,-1.0,-5,8,-0.638
11491,5,-7,0,2,14,4,-1.68,1.71,-0.93,1.69,-0.75,1.83,0.03,1.52,3,5,2,1,4,2,7,1.0,-5,2,0.7423
11492,-8,-8,-8,-8,0,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.33,7,3,2,1,0,0,7,-1.0,-5,8,-1.0358
11493,3,1,1,-7,29,5,0.85,0.54,0.27,0.1,1.62,0.25,0.6,-0.33,4,5,2,2,3,1,7,3.5,-5,2,-0.172
11494,-8,-8,-8,-8,-8,3,0.19,0.54,-0.36,0.1,-0.3,-0.16,-0.57,-1.57,1,4,3,2,-8,-8,7,2.0,-5,5,-0.3596
11495,-8,-8,-8,-8,3,1,-1.38,-2.2,-3.51,-1.45,-2.92,-2.17,-1.73,-1.57,7,1,3,1,3,5,5,3.0,-5,5,0.9475
11497,4,-7,0,4,-8,2,1.34,-0.3,0.5,1.69,0.55,1.42,-1.73,2.15,13,3,2,1,0,0,7,1.0,-5,5,-0.5494
11498,-8,-8,-8,-8,-6,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,0.31,13,-8,-8,-8,1,1,-8,-8.0,-5,8,-1.0283
11499,9,1,0,1,-8,4,0.49,0.15,0.67,0.1,1.34,0.25,0.03,-0.33,7,2,1,1,1,2,7,1.5,-5,5,-0.9149
11500,5,0,0,-7,14,1,0.49,0.16,-0.3,-0.89,0.1,-0.46,0.0,-1.57,7,3,1,1,3,2,5,1.5,-5,5,0.1776
11501,-8,-8,-8,-8,10,5,-0.29,-1.0,-0.7,-0.33,-0.58,0.25,0.03,0.31,10,4,1,1,2,2,7,2.5,-5,3,0.1378
11502,1,1,0,-7,25,3,0.12,-0.74,1.31,0.66,-0.58,1.83,-0.57,2.15,2,4,2,2,7,0,7,3.5,-5,3,-0.0559
11503,-8,-8,-8,-8,-8,1,0.49,0.86,0.67,0.28,-0.29,-0.48,-0.57,-0.97,1,3,2,1,2,3,6,1.5,-5,8,0.4676
11504,9,0,0,4,7,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.73,-1.57,13,2,-9,-9,0,2,7,3.0,-5,3,-1.0048
11505,-8,-8,-8,-8,19,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,7,4.0,-5,-9,-8.0
11506,5,0,0,-7,3,3,-0.66,-0.67,-1.33,-0.33,-1.8,-1.34,0.6,-0.33,7,3,2,2,-8,-8,7,2.5,-5,8,0.5251
11507,1,0,-9,3,0,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,-0.94,7,-8,-8,-8,-8,-8,-8,-1.0,-5,8,-0.613
11508,7,0,-7,-7,0,3,-1.13,-2.59,-1.17,-0.71,-1.24,-2.49,-1.73,-1.57,11,2,3,2,7,7,7,3.0,-5,3,1.9497
11509,6,0,0,-7,16,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,1,1,-8,-8,5,4.0,-5,-9,-8.0
11511,-8,-8,-8,-8,-6,4,-0.29,-1.0,-1.74,-0.33,-0.69,-1.02,0.0,0.27,7,-8,-8,-8,2,4,-8,-8.0,-5,8,0.1061
11512,5,-7,1,2,4,3,-0.96,-0.99,-1.33,-0.33,-0.17,-0.89,-1.73,-0.33,5,4,2,1,2,2,3,3.5,-5,6,0.0047
11513,7,0,0,2,12,1,-7.0,-1.0,-7.0,-0.33,-7.0,-1.33,-1.16,-0.33,13,2,2,2,2,2,6,2.5,-5,8,-0.5087
11514,-8,-8,-8,-8,36,3,0.19,-0.67,-0.3,0.1,-0.17,-0.05,-0.57,-0.33,7,3,1,1,2,0,5,4.0,-5,8,-0.4887
11515,-8,-8,-8,-8,15,5,0.93,1.25,1.31,1.69,0.1,0.25,0.6,0.91,6,-8,-8,-8,2,4,-8,3.0,-5,8,0.2568
11516,6,-7,0,3,-6,2,-2.11,-0.64,-0.3,-0.33,-1.02,1.83,-1.16,0.91,5,2,1,1,2,2,7,2.0,-5,8,-0.6995
11518,9,-7,0,3,-6,3,0.19,0.16,-0.93,-0.47,-0.34,-1.33,0.0,-0.33,7,3,3,2,-8,-8,5,2.5,-5,5,0.1023
11519,3,0,0,-7,9,3,0.51,0.93,-0.3,-0.33,-0.58,-0.46,0.03,0.31,5,3,2,2,3,3,6,4.0,-5,8,0.4496
11520,7,0,0,1,0,5,1.69,-1.0,-0.7,0.1,0.1,-1.75,0.56,-1.57,7,3,2,1,0,2,7,3.0,-5,8,-0.5046
11521,-8,-8,-8,-8,-6,2,-7.0,-9.0,-7.0,0.71,-7.0,0.68,-0.57,-0.94,7,-8,-8,-8,0,1,-8,-1.0,-5,5,-1.63
11522,5,0,0,-7,38,4,-7.0,0.49,-7.0,0.66,-7.0,1.41,0.6,-1.57,7,4,3,2,3,4,6,4.0,-5,8,0.866
11523,5,1,1,-7,-8,5,2.08,-0.23,-1.33,-0.89,0.1,0.25,0.6,0.91,6,4,1,1,5,4,6,3.5,-5,8,1.0983
11524,2,-7,-9,-3,-6,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,-0.33,7,-8,-8,-8,-8,-8,-8,-1.0,-5,1,-0.0947
11525,-8,-8,-8,-8,4,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,0.91,7,-8,-8,-8,2,3,-8,-1.0,-5,6,0.5912
11526,-8,-8,-8,-8,-8,3,-0.18,1.71,-0.3,0.1,-0.17,0.25,-0.57,0.91,3,3,2,2,2,2,2,-1.0,-5,6,-0.4996
11527,3,0,0,2,25,3,-0.96,-1.0,-0.13,-0.47,-0.17,0.25,0.6,-1.57,11,3,1,1,2,3,7,3.5,-5,8,0.0595
11528,5,0,0,1,23,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,1,-8,-8,5,3.0,-5,-9,-8.0
11529,6,1,-7,-7,4,5,0.07,0.49,-0.7,-1.5,0.55,0.25,1.19,0.91,10,5,3,1,4,4,6,2.5,-5,8,1.3074
11530,4,0,-9,-7,20,3,-0.11,-0.23,-0.13,-0.28,0.1,1.83,-0.57,-1.57,4,4,3,2,2,2,5,2.0,-5,8,-0.3416
11531,1,0,1,-7,-8,1,0.19,-0.61,-0.3,0.1,0.51,-0.89,-0.57,-0.33,7,1,1,1,5,5,6,3.0,-5,2,1.6211
11533,-8,-8,-8,-8,-6,2,-0.66,-1.44,-0.7,-0.89,0.1,0.25,0.0,-0.94,5,3,2,2,1,2,3,2.5,-5,8,-0.3101
11534,4,-7,-7,-3,-6,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,-1.57,7,2,2,2,0,0,4,-1.0,-5,8,-0.5965
11535,-8,-8,-8,-8,0,3,-7.0,0.16,-7.0,-1.5,-7.0,-0.49,0.06,0.31,10,1,1,1,0,0,2,1.5,-5,5,-0.4101
11536,2,1,-7,4,11,5,0.66,0.16,-0.3,0.71,1.62,0.69,1.76,0.91,5,5,2,2,-8,-8,7,4.0,-5,8,0.9859
11537,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,1,1,-8,-8,7,2.5,-5,-9,-8.0
11538,-8,-8,-8,-8,-6,1,-0.91,-0.67,-0.87,0.1,-0.32,-1.02,-1.13,0.27,7,-8,-8,-8,-8,-8,-8,-1.0,-5,8,-1.157
11539,4,0,0,4,4,3,-0.54,1.31,0.67,0.1,0.1,1.83,0.03,2.15,4,1,3,2,3,7,6,2.0,-5,8,1.0847
11540,8,-7,0,2,-9,3,0.85,2.03,0.9,0.71,0.95,1.1,1.16,0.91,3,2,2,1,-8,-8,6,2.0,-5,2,-0.0033
11541,5,0,-7,-7,37,5,1.25,0.93,1.31,1.27,0.1,-0.05,0.6,0.91,6,4,1,1,2,2,7,3.0,-5,5,0.3224
11542,1,0,0,-7,12,3,0.66,0.16,-0.3,0.1,0.51,0.67,0.6,0.91,4,4,1,1,2,4,7,4.0,-5,8,0.5474
11543,-8,-8,-8,-8,11,4,0.96,1.38,1.31,1.69,0.27,1.1,-0.57,-0.33,11,4,1,1,0,3,7,4.0,-5,3,-0.6709
11544,8,0,0,-7,9,2,-0.54,0.59,1.31,1.27,0.1,-0.46,-1.73,-1.57,1,-8,-8,-8,0,3,-8,-1.0,-5,5,-1.3363
11545,-8,-8,-8,-8,-8,1,-1.79,-0.67,-0.7,0.1,-0.34,0.25,-1.13,0.91,7,2,1,1,2,2,7,2.0,-5,8,-0.3604
11546,1,0,-7,-7,9,3,0.57,0.16,-0.3,0.1,-0.34,-0.49,0.6,-0.33,6,3,2,1,5,2,7,3.0,-5,8,0.0792
11547,4,-7,-9,-3,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.16,0.91,1,-8,-8,-8,0,2,-8,-1.0,-5,5,-0.6969
11550,3,-9,0,2,-8,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.53,-1.57,1,1,2,2,2,2,6,-1.0,-5,3,-0.0843
11551,8,-7,0,1,-6,3,0.19,0.16,-0.93,-0.47,0.1,-0.05,-0.57,0.31,4,1,2,2,0,2,4,1.5,-5,8,0.1311
11552,4,0,-7,-7,11,2,1.32,0.91,0.9,0.71,0.55,0.8,1.19,2.15,1,4,2,2,3,3,7,3.0,-5,8,0.5851
11553,5,0,0,-7,1,2,0.49,-0.67,0.67,-0.33,-9.0,-0.16,-9.0,-0.33,5,3,2,2,4,3,6,0.5,-5,5,0.4328
11554,4,1,-7,-7,51,2,0.49,-7.0,1.31,-7.0,-0.17,-7.0,-0.57,0.91,13,3,2,2,0,2,7,3.5,-5,6,-0.4774
11555,4,1,0,2,3,2,-0.71,-0.67,-0.7,0.1,-0.56,-0.48,-1.73,-1.57,5,1,2,1,3,3,7,-8.0,-5,5,0.0707
11556,4,0,0,-7,20,3,0.37,-7.0,1.31,-7.0,-1.02,-7.0,1.76,0.91,5,2,1,1,0,3,6,1.5,-5,8,-0.0667
11557,4,-7,0,2,-6,2,-0.16,-7.0,-0.3,-7.0,-0.58,-7.0,0.0,-0.33,5,4,3,2,2,2,6,2.5,-5,8,-0.6608
11558,-8,-8,-8,-8,30,2,0.55,0.54,-0.93,-0.33,0.1,0.25,0.6,-0.33,9,3,2,2,2,3,7,3.5,-5,8,-0.2462
11559,-8,-8,-8,-8,-6,2,-0.18,-1.38,0.9,0.28,0.95,-0.46,-0.57,-1.57,11,-8,-8,-8,-8,-8,-8,-1.0,-5,8,-0.0197
11560,4,-1,0,2,7,2,0.59,0.16,0.5,0.84,0.9,0.25,1.76,0.91,4,3,2,2,-8,-8,3,2.5,-5,6,-0.3177
11561,-8,-8,-8,-8,35,4,-0.29,-0.28,-1.67,-3.1,0.1,0.25,-1.73,-0.33,2,4,4,2,2,2,7,3.5,-5,8,0.0497
11562,6,0,-7,-7,21,4,0.19,0.93,-0.7,-0.89,-0.3,0.25,0.0,0.91,7,2,3,2,2,3,5,3.0,-5,8,-0.3863
11563,-8,-8,-8,-8,3,2,-1.01,-1.05,-0.7,-1.5,-0.56,-0.05,-1.13,-0.33,8,5,2,2,-8,-8,5,2.5,-5,8,0.7077
11564,7,-7,0,-4,-6,1,0.19,0.49,-0.3,0.1,-0.58,-0.46,-0.57,0.91,13,1,2,2,-8,-8,5,-1.0,-5,6,-0.3247
11565,2,0,-7,-7,10,2,-1.01,0.16,-0.3,-0.33,-0.3,-0.89,-1.73,-0.33,7,4,1,1,4,3,7,3.0,-5,6,0.7041
11566,4,1,0,-7,43,4,-0.71,0.99,0.27,1.27,-1.02,0.25,0.03,2.15,5,2,2,2,-8,-8,5,3.5,-5,8,0.1988
11567,-8,-8,-8,-8,-6,2,-0.16,0.16,-0.3,-9.0,0.1,0.25,0.6,-0.33,1,4,1,1,-8,-8,3,1.0,-5,2,0.1797
11568,6,0,-7,1,7,5,1.71,-0.23,0.9,-0.89,1.62,0.25,1.76,0.31,6,5,1,1,2,0,7,2.5,-5,6,-0.58
11569,5,0,0,-7,8,2,0.19,0.61,0.9,0.15,0.95,1.1,0.6,-0.33,7,3,3,2,0,4,5,2.5,-5,3,-0.4478
11570,9,-7,0,-4,-6,3,-0.36,0.93,0.9,1.69,0.1,0.25,-1.73,-1.57,10,3,2,2,2,1,7,3.5,-5,8,-0.5241
11571,4,-7,0,1,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.16,-1.57,9,1,2,2,1,1,5,3.0,-5,8,-0.7588
11572,5,0,-7,-7,-6,2,1.72,-9.0,1.31,-0.47,-9.0,-0.9,0.03,-0.94,6,5,2,2,0,4,6,3.5,-5,8,0.444
11573,-8,-8,-8,-8,-6,4,0.49,-0.67,-0.3,0.1,-0.56,-1.74,-0.57,-1.57,11,4,2,2,1,1,4,-1.0,-5,2,-0.9495
11574,1,1,-7,-7,99,5,-0.18,0.93,-1.33,0.52,0.1,1.12,0.6,-0.33,11,5,3,2,5,4,7,4.0,-5,2,0.8171
11575,6,-9,0,-7,19,4,1.03,-0.23,1.31,1.69,1.62,1.41,1.76,0.91,6,5,1,1,0,2,7,3.5,-5,6,-0.9104
11576,-8,-8,-8,-8,-6,2,-1.38,0.61,-0.13,-0.04,-9.0,1.41,0.03,2.15,1,-8,-8,-8,2,2,-8,-1.0,-5,8,-0.7176
11577,4,0,0,-7,-8,4,0.85,-7.0,0.27,-7.0,0.55,-7.0,1.16,0.31,11,3,3,4,-8,-8,7,4.0,-5,3,-0.0618
11578,-8,-8,-8,-8,-6,3,-0.74,-0.67,-0.3,-0.89,-0.56,-0.17,-0.57,-0.33,5,3,3,2,3,3,5,2.5,-5,8,0.4777
11579,6,0,0,-7,15,3,0.19,0.16,0.9,-0.33,0.82,-0.17,1.19,-0.33,10,3,2,1,0,7,7,2.5,-5,3,0.9515
11580,7,-7,0,2,-6,1,-0.66,-2.26,-0.7,-3.1,-0.56,-2.91,-1.16,-1.57,13,2,3,2,2,2,5,1.5,-5,8,-0.0621
11581,7,-7,0,2,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,-1.57,7,2,2,2,1,1,5,2.5,-5,5,-1.0699
11582,4,0,0,-7,15,3,-1.31,-2.26,-1.74,-0.89,-0.69,-0.16,-1.73,-0.33,12,5,2,1,4,4,6,3.5,-5,8,0.5421
11583,7,0,0,1,0,1,-0.74,-0.28,1.31,1.69,-2.09,-1.33,-1.73,-0.33,7,2,1,1,4,2,7,2.0,-5,3,0.5845
11584,-8,-8,-8,-8,-6,5,-1.01,0.5,-0.7,0.1,0.1,0.25,-0.57,0.91,3,-8,-8,-8,2,4,-8,-1.0,-5,8,0.6097
11585,8,-1,0,-4,-8,3,-0.18,-2.59,-0.3,-0.76,-0.3,-2.04,-0.57,-1.57,7,1,4,2,2,2,-9,3.0,-5,8,0.0201
11586,3,-7,-7,2,0,4,1.34,0.93,1.31,1.69,0.1,-0.05,0.6,0.91,4,3,2,2,-8,-8,5,3.0,-5,2,0.0583
11587,5,1,-7,-7,90,5,1.23,0.54,1.31,-0.33,0.1,0.25,1.76,0.27,6,5,1,1,2,3,7,3.5,-5,8,0.5734
11588,4,0,-7,1,-8,4,0.19,-7.0,0.9,-7.0,0.1,-7.0,-0.57,-0.33,12,3,2,1,0,3,6,2.5,-5,3,-1.006
11589,4,0,0,-7,63,5,0.92,1.34,0.67,1.27,0.38,0.69,1.16,0.88,3,3,1,1,2,2,7,3.5,-5,8,-0.5453
11590,-8,-8,-8,-8,-6,2,0.19,0.5,-1.1,0.1,0.1,0.25,0.6,0.31,3,4,4,2,2,0,8,3.0,-5,8,-0.0398
11591,-8,-8,-8,-8,-8,5,-9.0,2.03,0.27,1.69,0.1,1.83,0.6,1.52,3,5,3,1,1,1,7,3.0,-5,8,-0.9212
11592,5,1,1,-7,68,5,0.96,0.54,0.9,1.27,1.34,1.42,1.76,0.91,1,5,1,1,0,2,7,3.5,-5,8,0.4161
11593,-8,-8,-8,-8,-6,1,-0.18,-1.83,1.31,-0.89,-0.58,-2.91,-0.57,-1.57,7,-8,-8,-8,-8,-8,-8,-1.0,-5,3,-0.6611
11594,4,-7,0,1,0,4,0.49,0.21,-0.3,-0.89,1.62,-0.17,0.0,-1.57,7,3,4,2,5,4,6,3.0,-5,8,0.6892
11595,-8,-8,-8,-8,-8,4,2.08,-0.17,0.9,0.84,1.34,-0.48,1.76,0.27,6,4,1,1,2,2,6,-1.0,-5,8,0.1717
11596,5,-7,0,2,-6,3,0.19,-0.17,-0.3,0.1,0.55,-0.46,-0.57,-0.97,5,2,2,2,2,4,6,1.5,-5,8,0.2591
11597,5,0,0,-7,-8,3,0.14,0.86,1.31,-1.08,-0.29,0.25,-1.13,0.31,1,-8,-8,-8,-8,-8,-8,3.0,-5,4,-1.0305
11598,5,0,-9,-9,0,2,-0.86,0.54,-0.76,-1.08,-0.56,-0.05,-1.73,-0.36,7,3,2,2,-8,-8,5,1.5,-5,3,0.0779
11600,-8,-8,-8,-8,-6,1,0.19,-7.0,0.27,-7.0,-0.17,-7.0,0.6,-0.33,4,1,3,2,0,2,8,2.5,-5,8,-1.1364
11601,3,0,-7,-7,20,4,0.19,-7.0,-0.3,-7.0,-0.83,-7.0,0.6,-0.33,5,4,1,1,2,3,5,3.0,-5,5,0.2031
11603,1,1,-7,-7,64,5,1.34,1.7,0.9,1.69,0.9,-9.0,0.6,2.15,8,5,1,1,-8,-8,7,2.0,-5,8,0.4285
11604,6,0,0,-7,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,2,2,-8,-8,7,3.5,-5,-9,-8.0
11605,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,2,2.0,-5,3,-8.0
11606,5,-7,-7,-4,-6,1,-9.0,-7.0,-9.0,-7.0,-9.0,-7.0,1.16,-1.57,6,-8,-8,-8,2,2,-8,2.0,-5,8,-0.556
11608,6,1,0,-7,20,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.76,0.91,8,3,2,2,0,1,7,2.5,-5,8,-0.618
11609,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,1,2,2,2,1.5,-5,8,-8.0
11610,9,-7,0,1,-6,2,-9.0,-9.0,-0.7,-3.1,-1.41,-1.63,-1.16,-1.57,-9,1,3,2,-8,-8,2,3.5,-5,6,-0.9339
11611,4,1,0,-7,59,1,1.34,1.71,1.31,1.69,1.62,1.83,1.76,0.27,3,1,1,1,2,2,7,2.0,-5,2,-0.8139
11612,-8,-8,-8,-8,-8,4,0.19,0.16,-0.3,0.1,0.1,0.25,0.6,0.91,5,2,2,2,2,4,3,3.0,-5,8,-0.0996
11613,-8,-8,-8,-8,9,1,0.01,0.09,1.31,-2.68,-0.29,-1.74,0.6,-1.57,7,-8,-8,-8,2,1,-8,0.5,-5,5,-0.9278
11614,2,0,-7,-7,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,1,1,-8,-8,5,1.5,-5,4,-8.0
11615,6,-7,-7,1,-6,1,-9.0,-7.0,-9.0,-7.0,-9.0,-7.0,-0.03,1.55,-9,1,-9,-9,0,2,-9,1.5,-5,3,-1.1647
11616,-8,-8,-8,-8,-8,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.73,0.88,7,1,4,2,3,3,6,1.5,-5,5,-0.0546
11617,5,-7,0,1,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.63,0.88,1,3,1,1,0,3,2,1.5,-5,8,-0.2431
11618,-8,-8,-8,-8,3,2,-0.96,-0.27,-0.93,-0.47,-1.0,-1.33,0.6,2.15,3,1,1,1,-8,-8,5,4.0,-5,8,0.217
11619,12,1,0,-7,4,3,0.14,0.88,1.31,0.1,0.95,1.1,-1.73,-1.57,4,1,1,1,2,1,7,2.0,-5,5,-1.36
11620,4,0,0,-7,32,2,-0.66,-1.0,-1.96,-1.88,-1.41,-2.06,-1.73,-1.57,12,3,3,3,-8,-8,5,1.5,-5,8,0.07
11621,8,-7,0,2,-6,2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-0.57,0.27,11,2,2,2,-8,-8,5,2.5,-5,6,-0.4592
11622,-8,-8,-8,-8,-8,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.33,4,1,2,1,2,1,8,2.0,-5,8,-0.9278
11623,7,1,4,2,3,3,-1.86,0.93,-0.3,0.1,-2.92,-1.2,-1.73,0.27,5,3,3,2,2,2,7,2.5,-5,6,0.0753
11624,-8,-8,-8,-8,-8,3,-0.84,0.16,-1.33,-1.5,-0.17,-1.33,0.0,-0.33,11,4,3,2,3,4,5,-8.0,-5,2,1.1699
11625,-8,-8,-8,-8,70,3,0.86,2.03,0.5,-0.33,-0.46,1.83,-1.73,-0.33,3,5,1,1,0,2,7,3.5,-5,8,-1.2112
11626,8,-7,0,-4,-6,1,0.57,-0.93,0.27,-0.89,0.1,-1.33,0.6,-0.3,6,2,2,2,-8,-8,3,2.5,-5,8,0.0248
11627,-8,-8,-8,-8,0,4,0.49,0.99,0.9,-0.89,-0.58,-0.48,-1.16,-1.57,7,2,2,2,1,3,4,-1.0,-5,5,-0.1873
11628,4,0,0,-7,25,5,1.25,0.16,1.31,1.27,0.1,0.25,1.16,-0.33,6,5,2,1,4,5,7,4.0,-5,6,1.0976
11630,7,0,0,1,-8,5,-0.18,1.25,0.9,0.71,0.1,0.68,0.6,0.91,2,3,1,1,2,2,3,4.0,-5,8,-0.7844
11631,6,0,0,-7,30,3,-1.01,-0.67,-1.33,-0.33,-0.56,0.25,-0.57,-0.33,13,3,3,2,-8,-8,5,4.0,-5,8,0.7523
11632,-8,-8,-8,-8,-8,4,0.19,-0.28,-0.3,0.1,0.1,-0.9,0.6,0.27,7,2,2,2,1,1,7,2.5,-5,8,-0.6394
11633,6,0,0,1,7,2,-1.68,1.0,-0.7,-0.89,-0.3,0.38,0.0,0.31,9,3,2,1,2,2,6,2.5,-5,8,-0.4578
11634,2,-7,0,1,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.03,0.31,9,1,3,3,2,2,5,1.0,-5,8,-0.6682
11635,-8,-8,-8,-8,-6,2,0.19,-0.23,1.31,1.69,-9.0,0.25,0.03,-0.33,9,-8,-8,-8,2,2,-8,-8.0,-5,1,-0.5884
11636,6,0,0,-7,10,4,1.34,-7.0,1.31,-7.0,1.34,-7.0,1.76,0.91,13,5,2,1,0,2,6,3.5,-5,8,-0.7851
11637,-8,-8,-8,-8,-8,2,-2.11,-0.28,-1.74,0.1,-2.92,-0.17,-0.57,0.27,13,5,1,1,2,2,8,-8.0,-5,8,0.1812
11638,5,-7,0,1,-6,1,-0.66,-0.17,-0.3,0.1,0.1,0.25,0.03,-0.33,4,1,1,1,0,0,1,1.5,-5,3,-1.1432
11639,12,-7,0,2,-6,2,-0.66,-1.05,-3.51,-0.33,0.1,-0.61,0.6,-0.94,7,3,2,1,2,2,6,2.5,-5,3,-0.4044
11640,5,1,-7,-7,50,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,1,1,-8,-8,7,3.5,-5,2,-8.0
11641,11,-7,0,4,-6,1,0.19,-0.23,-0.3,0.1,-0.17,-0.05,-0.57,-1.57,10,3,2,2,3,2,5,3.0,-5,8,-0.1937
11642,7,1,0,1,1,2,1.72,-7.0,-0.36,-7.0,0.55,-7.0,1.76,1.52,6,2,1,1,0,2,6,4.0,-5,3,-0.263
11643,7,0,0,2,16,4,-0.29,-0.61,0.9,0.84,0.1,-2.91,-0.57,-0.33,13,4,3,2,-8,-8,4,2.5,-5,8,0.3423
